"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"182","RT @mac123_m: Corbyn's response to the latest atrocity in Syria. <U+2B07><U+FE0F>
Like his response to the Salisbury incident, measured, correct and work…",510,FALSE,FALSE,"983631981526306816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:14 +0000 2018",NA,NA,"en",1,FALSE,"Yorkshire and The Humber, England","813517116477411328",NA,FALSE,"Mon Dec 26 22:49:29 +0000 2016",16393,367,14948,FALSE,NA,"Bob",NA,"en",NA,642,"ditmasmedia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","@EmbassyofRussia @mod_russia @mfa_russia @RusEmbSyria @RusEmbTurkey @Rusembegypt @VanessaBeeley @Partisangirl… https://t.co/HT6h1daEu8",0,FALSE,TRUE,"983631982834876418","EmbassyofRussia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:14 +0000 2018","983623484747038720","706646642","en",356,FALSE,NA,"96336762","“Honesty is the first chapter of the book wisdom.” 
<U+2015> Thomas Jefferson",FALSE,"Sat Dec 12 12:49:17 +0000 2009",74299,18548,49285,FALSE,NA,"Nardeep Pujji","Pacific Time (US & Canada)","en",-25200,15027,"AWAKEALERT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631982834876418","https://t.co/HT6h1daEu8"
"184","RT @AlSuraEnglish: #BREAKING - #Russian Black Sea Fleet declares high level combat alert for all vessels as #US-led trans-national strike f…",65,FALSE,FALSE,"983631983665393664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:14 +0000 2018",NA,NA,"en",0,FALSE,"B.C","21397649","Gartenzwerg Assassin - Lumini Veritatis Semper - Omni Troll Sgt.",FALSE,"Fri Feb 20 13:56:11 +0000 2009",521,123,576,FALSE,NA,"Mr.Douglas","Greenland","en",-7200,693,"Lt_Hicks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","Syria 'chemical attack': Trump pledges 'forceful' US response https://t.co/fdHifuxxfG",0,FALSE,FALSE,"983631984403632128",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Tue Apr 10 09:05:14 +0000 2018",NA,NA,"en",4,FALSE,NA,"4691349415","Breaking news from around the world. For headlines alert @ColumnistNews Business News @WeeklyJour Politics @WashPress Opinion @ColumnistOpn",FALSE,"Fri Jan 01 19:36:30 +0000 2016",66061,41,0,FALSE,NA,"Columnist World","Pacific Time (US & Canada)","en",-25200,0,"ColumnistWorld",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.bbc.com/news/world-middle-east-43707023","https://t.co/fdHifuxxfG"
"186","RT @ChrisMurphyCT: The Constitution couldn’t be clearer. The President doesn’t get to decide when to launch attacks in the absence of an im…",1399,FALSE,FALSE,"983631986853072896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:15 +0000 2018",NA,NA,"en",3,FALSE,NA,"4351318152","<ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>
I am a self-employed upholsterer. I have a passion for fairness and justice. And I RESIST!
#FBR
#TheResistance
#MuellerTime
#MarriageEquality",FALSE,"Wed Nov 25 02:51:05 +0000 2015",6976,846,16292,FALSE,NA,"Mark Fish",NA,"en",NA,1213,"SMarkfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","That's because the EU clearly appears to be in cahoots siding with tyranny to achieve a mutual goal, so much for be… https://t.co/WgntSyAsje",0,FALSE,TRUE,"983631986899279874",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:15 +0000 2018",NA,NA,"en",26,FALSE,"London uk","19864496","Even though the truth about Catalonia is obvious, the EU and its fans would still try to make a thousand realities of it",FALSE,"Sun Feb 01 16:25:18 +0000 2009",42366,939,30908,FALSE,NA,"Owldom","Tehran","en",16200,3891,"owldom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631986899279874","https://t.co/WgntSyAsje"
"188","RT @SamiRamadani1: I forgot another item currently subject to censorship by our media on #Syria:
6. The sick ideology of terrorist gangs (i…",2,FALSE,FALSE,"983631989625499648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:15 +0000 2018",NA,NA,"en",0,FALSE,"Deutschland","797668748392009728","<ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00BC><U+008D><ed><U+00A0><U+00BD><ed><U+00B6><U+0096><U+2696><U+FE0F> #Humanism #Transparency #AntiImperialism #AntiNATO #SocialJustice #AntiCapitalism #AntiNeoLiberalism #HumanRights #AntiColonialism #RealDemocracy",FALSE,"Sun Nov 13 05:13:44 +0000 2016",3195,75,4619,FALSE,NA,"Volker Leimann",NA,"de",NA,266,"V72P6x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","RT @DanKaszeta: However, this does not mean that its use is somehow legal. Use of chlorine as a weapon clearly violates the text of the CWC…",3,FALSE,FALSE,"983631992012013568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:16 +0000 2018",NA,NA,"en",17,FALSE,NA,"2755150176","I own horses I hunt I shoot, I love wildlife and nature. love the military especially aircraft. I want to be a zoo keeper hopefully I will get the chance.",TRUE,"Fri Aug 22 14:35:12 +0000 2014",59551,484,52665,FALSE,NA,"Thomas Embleton","London","en",3600,525,"thomas_embleton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","RT @RonPaul: 'Ron Paul: Bring troops home from Syria now' -- Read my op-ed in today's @USATODAY :
https://t.co/Y0yEr4VJKk",308,FALSE,FALSE,"983631993350090752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:16 +0000 2018",NA,NA,"en",0,FALSE,"Ohio, USA","875153254874845184","America first,period.    No more foreign entanglements,<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,"Thu Jun 15 00:49:30 +0000 2017",533,79,568,FALSE,NA,"zane bland",NA,"en",NA,347,"zanebland2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usatoday.com/story/opinion/2018/04/05/ron-paul-bring-troops-home-syria-now-editorials-debates/33584443/","https://t.co/Y0yEr4VJKk"
"191","Russia warns US response to Syria 'chemical weapons' attack could be met by 'grave repercussions'..#Russia..#Syria.… https://t.co/j0SZr9Gsqx",0,FALSE,TRUE,"983631993383608321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:16 +0000 2018",NA,NA,"en",108,FALSE,"Washington, DC","17674244","artromancephotographywritingspiritual",TRUE,"Thu Nov 27 09:52:01 +0000 2008",114959,506,41,FALSE,"https://www.instagram.com/crypticvalentine/?hl=en","Vas","Central Time (US & Canada)","en",-18000,39,"crypticvalentin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631993383608321","https://t.co/j0SZr9Gsqx"
"192","Well at least Corbyn’s finally reached out to some voters on a different part of the political spectrum... https://t.co/R38nnor4mW",0,FALSE,FALSE,"983631993832460288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:16 +0000 2018",NA,NA,"en",10,FALSE,"Birmingham","339948804","Marketing. Publishing. Nostalgic for the glory days of the Edstone",FALSE,"Thu Jul 21 22:34:44 +0000 2011",8580,252,1396,FALSE,NA,"Aaron Nash",NA,"en",NA,888,"nash_aaron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/nickgriffinbu/status/983356106020880385","https://t.co/R38nnor4mW"
"193","RT @doamuslims: Massacre: Over 100 civilians (entire families) were gassed <U+2623> to death and 1000 cases of suffocation today after warplanes b…",73,FALSE,FALSE,"983631998802472961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",4,FALSE,NA,"100444319","Muhammad Romzy",FALSE,"Wed Dec 30 08:18:44 +0000 2009",13686,230,1498,FALSE,"https://twitter.com/bhobhobho","<U+0645><U+062D><U+0645><U+062F> <U+0631><U+0645><U+0632><U+064A>","Jakarta","en",25200,164,"bhobhobho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Syria: What comes after the latest 'chemical attack' provocation? https://t.co/GGKS0WZmLJ via @YouTube",0,FALSE,FALSE,"983631999079399424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",169,FALSE,NA,"436713050","<U+5C71><U+9E93><U+306E><U+5BB6><U+306B><U+30A2><U+30E1><U+30EA><U+30AB><U+4EBA><U+306E><U+8001><U+8A69><U+4EBA><U+3068><U+3075><U+305F><U+308A><U+3067><U+66AE><U+3089><U+3057><U+3066><U+3044><U+307E><U+3059><U+3002><U+304A><U+7D75><U+63CF><U+304D><U+3001><U+97F3><U+697D><U+266A> <U+8AAD><U+66F8><U+3002><U+30CB><U+30EF><U+30C8><U+30EA><U+306E><U+653E><U+3057><U+98FC><U+3044><U+3002><U+6599><U+7406><U+3058><U+3087><U+3046><U+305A><U+3002><U+81EA><U+8EE2><U+8ECA>(<U+30ED><U+30FC><U+30C9>)<U+3001><U+304F><U+305A><U+3057><U+5B57>·<U+53E4><U+6587><U+66F8><U+8AAD><U+89E3><U+3002><U+82F1><U+8A9E><U+30DA><U+30E9><U+30DA><U+30E9><U+3002><U+30B9><U+30DA><U+30A4><U+30F3><U+8A9E><U+3002><U+8131><U+539F><U+767A><U+306B><U+4E00><U+7968>JillSteinProgressive!",FALSE,"Wed Dec 14 13:40:46 +0000 2011",123060,3031,14833,FALSE,NA,"The Sun Snorer Press","Irkutsk","en",28800,2659,"taiyonoibiki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://youtu.be/omeT9vZrcFI","https://t.co/GGKS0WZmLJ"
"195","RT @birdman8272: Will President Trump make Syria pay with a major military action?

Please Vote and Retweet!",352,FALSE,FALSE,"983631999628791810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",3,FALSE,"Lapu-Lapu City","844731957661462528","XPAT, Conservative Libertarian, Both major parties are the SWAMP! DJT supporter 100% ,My prayer is Trump will MAGA. Fox <ed><U+00A0><U+00BE><ed><U+00B6><U+008A> News & Rush get it! <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>",TRUE,"Thu Mar 23 02:06:07 +0000 2017",9780,357,17073,FALSE,"http://www.divejeskel.com","DivergentDeplorabe D",NA,"en",NA,181,"DeanR66506877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Turkish military operation will continue in Afrin - Turkish Defense Minister   https://t.co/ztt6ANBrKV",0,FALSE,FALSE,"983631999603757056",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",5,FALSE,"Türkiye","799686798670757889","Dis basin Türkiye'yi nasil görüyor, neler yaziyor? Dis basinin Türkiye ajandasi. | Turkey in foreign media. #Turkey #Turkish #Press #World #Europe",FALSE,"Fri Nov 18 18:52:45 +0000 2016",23489,264,0,FALSE,"http://disbasin.xyz","Dis Basin <ed><U+00A0><U+00BC><ed><U+00B7><U+00B9><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>","Pacific Time (US & Canada)","tr",-25200,127,"_disbasin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://syria.liveuamap.com/en/2018/10-april-turkish-military-operation-will-continue-in-afrin","https://t.co/ztt6ANBrKV"
"197","RT @Eleanora13th: @LizCrokin Anons are working on those photos and to see what they really may be doing there its more horrifying than word…",1,FALSE,FALSE,"983632000262266881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",53,FALSE,"Alabama","2194758303","Married, Mother and Grandmother ..No DM's , #Christian, #MAGA, #NRA, #Pro-life.. Never voted for Obama and was never with her..",FALSE,"Sun Nov 24 23:13:57 +0000 2013",69865,2752,45087,FALSE,NA,"Juanita",NA,"en",NA,3544,"RiderJuanita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","RT @Partisangirl: Riots broke out in #Douma after families expecting the release of 4000 civilian hostages were shocked when only 200 came…",393,FALSE,FALSE,"983632000979521536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",135,FALSE,"Salduie","300925744","La verdad se corrompe tanto con la mentira como con el silencio.
Cicerón",TRUE,"Wed May 18 15:48:18 +0000 2011",44210,11493,1,FALSE,"http://casajuntoalrio.wordpress.com/","Carlos","Hawaii","es",-36000,11794,"casajuntoalrio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","RT @DerbyChrisW: With the drums of war beating from the Whitehouse to Westminster, this timely article by @skwawkbox is a must read.
#GiveP…",54,FALSE,FALSE,"983632000551661568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",32,FALSE,"United Kingdom","2737229777","Stand up for Justice. Stand up for the weak. Stand up for the oppressed.",FALSE,"Fri Aug 08 13:28:21 +0000 2014",25930,623,25392,FALSE,NA,"Neemo",NA,"en",NA,1013,"neemo2357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","#BREAKING  #URGENT: #US, other countries refuse to face reality in alleged #Syria chemical attack case… https://t.co/u1uhVYMRCR",0,FALSE,TRUE,"983631999847059456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",2,FALSE,"europe","879229057786933248","Our job is to tell the truth and just the truth. Join us !  For more true BREAKING NEWS updates folow@srbnews0.",FALSE,"Mon Jun 26 06:45:17 +0000 2017",25090,747,1534,FALSE,"https://srbnews0.blogspot.rs/","srb news",NA,"sr",NA,1037,"srbnews0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631999847059456","https://t.co/u1uhVYMRCR"
"201","RT @foxandfriends: House Homeland Security Chairman: In Syria We Must Punish Assad, Iran, Russia, and Destroy ISIS https://t.co/lpTrlAZfBr",1,FALSE,FALSE,"983632001545547777",NA,"<a href=""http://pbump.com"" rel=""nofollow"">TrumpsFeed</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",557,FALSE,"Washington, DC","897856607186554880","A bot that retweets tweets from people the president follows on Twitter. A project of @pbump.",FALSE,"Wed Aug 16 16:24:31 +0000 2017",80713,31143,0,FALSE,"http://wapo.st/2vM3trA","Trump's Feed","Pacific Time (US & Canada)","en",-25200,0,"trumps_feed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fxn.ws/2GMEfOn","https://t.co/lpTrlAZfBr"
"202","Keep asking for intervention, but no clean plan how or what for the aftermath https://t.co/hcUEybG4gB",0,FALSE,FALSE,"983632002002763782",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:18 +0000 2018",NA,NA,"en",114,FALSE,"UK or Asia","2221525081","http://t.co/fc1LwiVZsD Review of UK Security & Defence. Not related to the UK MOD. Less focus on nukes, more conventional arms. Pro-aid/ODA/DFID",FALSE,"Fri Nov 29 14:17:33 +0000 2013",85941,1761,10258,FALSE,"http://britisharmedforcesreview.wordpress.com/","HMArmedForcesReview","London","en-gb",3600,2860,"ForcesReviewUK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/JohnnyMercerUK/status/983458486959923202","https://t.co/hcUEybG4gB"
"203","RT @AsafRonel: #update: Iran now says 6 Iranians killed in the Israeli airstrike on the T4 base in Syria https://t.co/BeUSzNjB50",3,FALSE,FALSE,"983632002753671168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:19 +0000 2018",NA,NA,"en",34,FALSE,"New York, NY","36053459","Dexter Holland is better than Bruce Springsteen. Get over it, Boomers.",FALSE,"Tue Apr 28 12:37:35 +0000 2009",152501,1867,77876,FALSE,NA,"Gerard Perry","Eastern Time (US & Canada)","en",-14400,4975,"OddLane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/borzou/status/983609053598318592","https://t.co/BeUSzNjB50"
"204","Horse shoe. Hard left/ hard right: can’t get a fag paper between them. https://t.co/cXyL7WoTD5",0,FALSE,FALSE,"983632004842512385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:19 +0000 2018",NA,NA,"en",28,FALSE,"London","18629331","I'M AS MAD AS HELL, AND I'M NOT GOING TO TAKE THIS ANYMORE Ex Labour. Gender skeptic. Kiss my cis. Don’t put me on a list, what are you? Stalin?",TRUE,"Mon Jan 05 11:03:16 +0000 2009",53003,2721,61408,FALSE,NA,"(((red-tory)))",NA,"en",NA,4994,"SoylentGreen78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/nickgriffinbu/status/983356106020880385","https://t.co/cXyL7WoTD5"
"205","RT @WASBAPPIN: Glad all the ""anti-interventionists"" are against this, too, and want to ""cooperate"" with Putin instead. They are all just fa…",1,FALSE,FALSE,"983632005425389568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,"Tue Apr 10 09:05:19 +0000 2018",NA,NA,"en",223,FALSE,"United States","768982188436000768","Investigating & helping counter Russian efforts to influence US opinion using propaganda, fake news, & social media. <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,"Fri Aug 26 01:23:35 +0000 2016",42379,7447,124287,FALSE,"http://www.propornot.com","PropOrNot ID Service","Pacific Time (US & Canada)","en",-25200,1461,"propornot",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","RT @thevocaleurope: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> IMPORTANT |

""If it is #Russia, if it is #Syria, if it is #Iran, if it is all of them together, we'll figure it out a…",10,FALSE,FALSE,"983632005358374913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:19 +0000 2018",NA,NA,"en",0,FALSE,NA,"2272717972","<U+0645><U+0648><U+062C><U+0648><U+062F><U+064A> <U+0628><U+0647> <U+0646><U+0627><U+0645> <U+0631><U+0648><U+0627><U+0646><U+0634><U+0646><U+0627><U+0633> <U+061B><U+0627><U+0632> <U+0646><U+0648><U+0639> <U+062F><U+064A><U+0648><U+0627><U+0646><U+0647><U+061B>.. <U+0641><U+0631><U+0648><U+064A><U+062F><U+064A><U+0633><U+0645>.(<U+062A><U+0631><U+0633> <U+0627><U+0633><U+062A><U+062B><U+0645><U+0627><U+0631><U+06AF><U+0631><U+0627><U+0646> <U+0627><U+0632> <U+0642><U+06CC><U+0627><U+0645> <U+0633><U+0631><U+06A9><U+0648><U+0628> <U+0634><U+062F><U+06AF><U+0627><U+0646><U+060C> <U+0622><U+0646><U+0647><U+0627> <U+0631><U+0627> <U+0628><U+0647> <U+0633><U+0645><U+062A> <U+0627><U+0642><U+062F><U+0627><U+0645> <U+0647><U+0627><U+06CC> <U+062F><U+0648><U+0631><U+0627><U+0646><U+062F><U+06CC><U+0634><U+0627><U+0646><U+0647> <U+06CC> <U+0634><U+062F><U+06CC><U+062F> <U+0633><U+0648><U+0642> <U+0645><U+06CC> <U+062F><U+0647><U+062F>.""<U+0632><U+06CC><U+06AF><U+0645><U+0648><U+0646><U+062F> <U+0641><U+0631><U+0648><U+06CC><U+062F>"")",FALSE,"Fri Jan 10 11:08:57 +0000 2014",7207,496,16228,FALSE,NA,"eli-am",NA,"en",NA,323,"Missi007xy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","RT @LizSly: “Marie Colvin was a dog and now she’s dead”: the Syrian general who ordered the mortar salvo that killed her in Homs, according…",36,FALSE,FALSE,"983632005291274240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:19 +0000 2018",NA,NA,"en",56,FALSE,"Istanbul, Turkey","23803775","Broadcast journalist in Turkey. Likes radio, telly, stress, deadlines, driving, weird working hours. Not representing employer's views, RT/share<U+2260>E",TRUE,"Wed Mar 11 18:28:45 +0000 2009",3549,1162,559,FALSE,NA,"Arabella Munro","London","en",3600,1307,"arabellamunro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","RT @medialens: Here's your cuddly, liberal, left-leaning Guardian demanding yet another war:

'It’s time for Britain and its allies to take…",243,FALSE,FALSE,"983632008072060928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:20 +0000 2018",NA,NA,"en",0,FALSE,NA,"919831101228666881",NA,FALSE,"Mon Oct 16 07:43:18 +0000 2017",1052,19,1078,FALSE,NA,"Simon Jacobson",NA,"en-gb",NA,166,"simonjjacobson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","@Becky91663 If the West intervenes the globalists will use it as an argument to flood the West with immigrants.

We… https://t.co/0vZEhPmKBE",0,FALSE,TRUE,"983632009296777216","Becky91663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:20 +0000 2018","983628387389329408","92814921","en",11,FALSE,NA,"885996325342502916","Millennial, Red Pilled by reality. Against the Great Replacement. Indigenous European Rights Activist  <ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00B0> http://medium.com/@thomash92",FALSE,"Fri Jul 14 22:55:59 +0000 2017",13669,1275,64046,FALSE,NA,"Joshua911",NA,"da",NA,2967,"Maximus2292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983632009296777216","https://t.co/0vZEhPmKBE"
"210","RT @ikhras: US regime journalist @fpleitgenCNN just referred to Syrian civilians, including men, women and children, kidnapped by the #Saud…",26,FALSE,FALSE,"983632010445860864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:20 +0000 2018",NA,NA,"en",20,FALSE,"Melbourne, Australia","781846070","Neo Soul Fanatic, and Music Producer in the works. http://soundcloud.com/angelis-dania http://youtube.com/neotip Part of @TeamProU",TRUE,"Sun Aug 26 06:27:35 +0000 2012",28194,594,19592,FALSE,NA,"Angelis Dania","New Caledonia","en",39600,335,"NeotipPro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","RT @AlArabiya_Eng: OPINION: Killing people as if they are insects. Columnist @aalrashed writes on the #Syria chemical attack https://t.co/b…",19,FALSE,FALSE,"983632010928443392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:21 +0000 2018",NA,NA,"en",7,FALSE,NA,"2203101945","Love for All Hatred for None",FALSE,"Sun Dec 01 12:49:15 +0000 2013",25343,208,10651,FALSE,NA,"Nabila",NA,"en",NA,296,"NJ_A_08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","RT @Liveuamap: (It's about potential action from Mediterranean Sea into Syria) https://t.co/EtQkzsz7Ug",9,FALSE,FALSE,"983632010949296129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:21 +0000 2018",NA,NA,"en",39,FALSE,NA,"450544770","<U+0412><U+0441><U+044F> <U+0432><U+0430><U+0442><U+0430>, <U+043F><U+043E><U+043A><U+043B><U+043E><U+043D><U+043D><U+0438><U+043A><U+0438> <U+0441><U+0430><U+0434><U+043E>-<U+043C><U+0430><U+0437><U+043E> <U+043D><U+0430><U+043A><U+043B><U+043E><U+043D><U+043D><U+043E><U+0441><U+0442><U+0435><U+0439> <U+0432> <U+0432><U+0438><U+0434><U+0435> <U+043F><U+043B><U+0435><U+0431><U+0435><U+0439><U+0441><U+0442><U+0432><U+0430> <U+043F><U+0435><U+0440><U+0435><U+0434> <U+0442><U+0435><U+043C><U+0438> <U+043A><U+0442><U+043E> <U+0438><U+0445> <U+043E><U+0431><U+043A><U+0440><U+0430><U+0434><U+044B><U+0432><U+0430><U+0435><U+0442>, <U+043F><U+043E><U+0447><U+0438><U+0442><U+0430><U+0442><U+0435><U+043B><U+0438> <U+0438> <U+043B><U+044E><U+0431><U+0438><U+0442><U+0435><U+043B><U+0438> <U+043E><U+0442><U+043B><U+0438><U+0437><U+0430><U+0442><U+044C> <U+0443> <U+041F><U+0443><U+0442><U+0438><U+043D><U+0430> <U+043E><U+0442><U+043F><U+0440><U+0430><U+0432><U+043B><U+044F><U+044E><U+0442><U+0441><U+044F> <U+0432> <U+0431><U+0430><U+043D> <U+0441><U+0440><U+0430><U+0437><U+0443>!",FALSE,"Fri Dec 30 10:58:39 +0000 2011",126448,699,22687,FALSE,NA,"Revolution",NA,"ru",NA,802,"Ra_Rus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/Liveuamap/status/983626738151362560","https://t.co/EtQkzsz7Ug"
"213","RT @AlArabiya_Eng: OPINION: Killing people as if they are insects. Columnist @aalrashed writes on the #Syria chemical attack https://t.co/b…",19,FALSE,FALSE,"983632011440029696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:21 +0000 2018",NA,NA,"en",171,FALSE,"St. Louis, Missouri USA","25181713","Blogger Free Press International (BFPI) independent press operation. I am a writer, photographer, critic and clown in St. Louis County, St. Louis Missouri.",FALSE,"Wed Mar 18 23:20:49 +0000 2009",96418,2579,9515,FALSE,"https://www.blogger.com/profile/01546607860268255593","Aaron B Brown","Central Time (US & Canada)","en",-18000,4220,"AaronBBrown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
